file,subset,label,duration_s,segments
e00461.wav,training-e,-1,15.51,14
e00462.wav,training-e,1,39.0,38
e00463.wav,training-e,1,22.7,21
e00464.wav,training-e,1,17.23,16
e00465.wav,training-e,1,30.71,29
e00466.wav,training-e,1,14.63,13
e00467.wav,training-e,1,12.65,11
e00468.wav,training-e,1,28.28,27
e00469.wav,training-e,1,38.8,37
e00470.wav,training-e,1,11.8,10
e00471.wav,training-e,1,19.05,18
e00472.wav,training-e,1,15.96,14
e00473.wav,training-e,1,80.6,79
e00474.wav,training-e,1,20.27,19
e00475.wav,training-e,-1,11.7,10
e00476.wav,training-e,1,60.07,59
e00477.wav,training-e,-1,15.7,14
e00478.wav,training-e,1,25.14,24
e00479.wav,training-e,1,25.38,24
e00480.wav,training-e,1,14.58,13
e00481.wav,training-e,1,17.97,16
e00482.wav,training-e,1,25.53,24
e00483.wav,training-e,1,17.71,16
e00484.wav,training-e,1,13.24,12
e00485.wav,training-e,1,10.74,9
e00486.wav,training-e,1,60.12,59
e00487.wav,training-e,1,25.0,23
e00488.wav,training-e,1,28.64,27
e00489.wav,training-e,1,36.44,35
e00490.wav,training-e,1,20.49,19
e00491.wav,training-e,1,33.9,32
e00492.wav,training-e,1,32.32,31
e00493.wav,training-e,1,10.12,9
e00494.wav,training-e,1,23.2,22
e00495.wav,training-e,1,15.1,14
e00496.wav,training-e,1,30.86,29
e00497.wav,training-e,1,17.03,16
e00498.wav,training-e,1,24.08,23
e00499.wav,training-e,1,19.09,18
e00500.wav,training-e,1,27.83,26
e00501.wav,training-e,1,14.43,13
e00502.wav,training-e,1,15.94,14
e00503.wav,training-e,1,13.48,12
e00504.wav,training-e,1,11.4,10
e00505.wav,training-e,1,22.56,21
e00506.wav,training-e,1,17.86,16
e00507.wav,training-e,1,22.24,21
e00508.wav,training-e,1,17.19,16
e00509.wav,training-e,1,26.25,25
e00510.wav,training-e,1,10.01,9
e00511.wav,training-e,1,34.37,33
e00512.wav,training-e,1,8.29,7
e00513.wav,training-e,1,16.56,15
e00514.wav,training-e,1,18.18,17
e00515.wav,training-e,1,22.69,21
e00516.wav,training-e,1,19.86,18
e00517.wav,training-e,1,36.75,35
e00518.wav,training-e,1,28.1,27
e00519.wav,training-e,1,11.88,10
e00520.wav,training-e,1,14.14,13
e00521.wav,training-e,1,20.54,19
e00522.wav,training-e,1,20.96,19
e00523.wav,training-e,-1,40.54,39
e00524.wav,training-e,1,20.6,19
e00525.wav,training-e,1,23.37,22
e00526.wav,training-e,-1,10.59,9
e00527.wav,training-e,1,48.22,47
e00528.wav,training-e,-1,23.75,22
e00529.wav,training-e,1,35.02,34
e00530.wav,training-e,1,19.29,18
e00531.wav,training-e,1,8.29,7
e00532.wav,training-e,1,26.55,25
e00533.wav,training-e,1,18.56,17
e00534.wav,training-e,1,21.9,20
e00535.wav,training-e,1,21.49,20
e00536.wav,training-e,-1,18.65,17
e00537.wav,training-e,-1,11.63,10
e00538.wav,training-e,1,9.36,8
e00539.wav,training-e,-1,46.26,45
e00540.wav,training-e,1,15.81,14
e00541.wav,training-e,1,37.29,36
e00542.wav,training-e,1,19.5,18
e00543.wav,training-e,1,22.73,21
e00544.wav,training-e,1,22.12,21
e00545.wav,training-e,1,84.58,83
e00546.wav,training-e,1,17.98,16
e00547.wav,training-e,1,22.49,21
e00548.wav,training-e,1,29.32,28
e00549.wav,training-e,1,11.55,10
e00550.wav,training-e,1,37.48,36
e00551.wav,training-e,-1,21.41,20
e00552.wav,training-e,1,23.42,22
e00553.wav,training-e,1,41.33,40
e00554.wav,training-e,1,14.11,13
e00555.wav,training-e,1,16.64,15
e00556.wav,training-e,1,29.36,28
e00557.wav,training-e,1,14.57,13
e00558.wav,training-e,1,30.69,29
e00559.wav,training-e,1,19.37,18
e00560.wav,training-e,1,26.09,25
e00561.wav,training-e,1,25.82,24
e00562.wav,training-e,-1,23.78,22
e00563.wav,training-e,1,15.28,14
e00564.wav,training-e,1,14.09,13
e00565.wav,training-e,1,15.98,14
e00566.wav,training-e,1,18.44,17
e00567.wav,training-e,1,20.92,19
e00568.wav,training-e,1,19.27,18
e00569.wav,training-e,1,23.95,22
e00570.wav,training-e,1,16.04,15
e00571.wav,training-e,1,8.12,7
e00572.wav,training-e,1,12.2,11
e00573.wav,training-e,1,24.17,23
e00574.wav,training-e,1,12.44,11
e00575.wav,training-e,1,20.54,19
e00576.wav,training-e,1,28.64,27
e00577.wav,training-e,1,31.56,30
e00578.wav,training-e,1,13.38,12
e00579.wav,training-e,1,28.0,27
e00580.wav,training-e,1,37.48,36
e00581.wav,training-e,1,28.05,27
e00582.wav,training-e,1,25.49,24
e00583.wav,training-e,1,25.44,24
e00584.wav,training-e,1,26.62,25
e00585.wav,training-e,1,57.57,56
e00586.wav,training-e,1,20.91,19
e00587.wav,training-e,1,17.15,16
e00588.wav,training-e,1,28.33,27
e00589.wav,training-e,1,25.81,24
e00590.wav,training-e,1,47.54,46
e00591.wav,training-e,-1,19.27,18
e00592.wav,training-e,1,22.01,21
e00593.wav,training-e,1,19.27,18
e00594.wav,training-e,1,13.13,12
e00595.wav,training-e,1,93.53,92
e00596.wav,training-e,1,18.25,17
e00597.wav,training-e,1,8.86,7
e00598.wav,training-e,1,16.37,15
e00599.wav,training-e,1,53.41,52
e00600.wav,training-e,1,17.41,16
e00601.wav,training-e,-1,22.73,21
e00602.wav,training-e,1,43.81,42
e00603.wav,training-e,-1,91.7,90
e00604.wav,training-e,1,23.23,22
e00605.wav,training-e,-1,21.5,20
e00606.wav,training-e,1,14.17,13
e00607.wav,training-e,1,19.59,18
e00608.wav,training-e,1,19.75,18
e00609.wav,training-e,1,19.77,18
e00610.wav,training-e,1,22.17,21
e00611.wav,training-e,1,23.51,22
e00612.wav,training-e,1,15.76,14
e00613.wav,training-e,1,26.5,25
e00614.wav,training-e,1,36.35,35
e00615.wav,training-e,1,15.54,14
e00616.wav,training-e,1,37.71,36
e00617.wav,training-e,1,20.15,19
e00618.wav,training-e,1,20.76,19
e00619.wav,training-e,-1,9.45,8
e00620.wav,training-e,1,24.53,23
e00621.wav,training-e,1,23.8,22
e00622.wav,training-e,-1,20.78,19
e00623.wav,training-e,1,18.82,17
e00624.wav,training-e,1,13.72,12
e00625.wav,training-e,1,27.07,26
e00626.wav,training-e,1,9.08,8
e00627.wav,training-e,-1,17.16,16
e00628.wav,training-e,1,41.09,40
e00629.wav,training-e,1,15.39,14
e00630.wav,training-e,1,18.99,17
e00631.wav,training-e,1,23.89,22
e00632.wav,training-e,1,14.5,13
e00633.wav,training-e,1,13.95,12
e00634.wav,training-e,1,28.31,27
e00635.wav,training-e,1,24.46,23
e00636.wav,training-e,1,24.34,23
e00637.wav,training-e,1,19.3,18
e00638.wav,training-e,1,39.08,38
e00639.wav,training-e,1,13.71,12
e00640.wav,training-e,1,15.97,14
e00641.wav,training-e,1,11.03,10
e00642.wav,training-e,1,20.58,19
e00643.wav,training-e,1,21.32,20
e00644.wav,training-e,1,19.17,18
e00645.wav,training-e,1,17.56,16
e00646.wav,training-e,1,22.37,21
e00647.wav,training-e,1,17.85,16
e00648.wav,training-e,-1,10.89,9
e00649.wav,training-e,1,35.75,34
e00650.wav,training-e,1,19.93,18
e00651.wav,training-e,1,27.08,26
e00652.wav,training-e,1,15.18,14
e00653.wav,training-e,1,32.24,31
e00654.wav,training-e,1,21.9,20
e00655.wav,training-e,1,36.34,35
e00656.wav,training-e,1,10.97,9
e00657.wav,training-e,-1,20.06,19
e00658.wav,training-e,1,30.68,29
e00659.wav,training-e,1,24.17,23
e00660.wav,training-e,1,26.39,25
e00661.wav,training-e,1,29.32,28
e00662.wav,training-e,1,9.44,8
e00663.wav,training-e,1,39.19,38
e00664.wav,training-e,1,19.05,18
e00665.wav,training-e,1,26.89,25
e00666.wav,training-e,1,18.16,17
e00667.wav,training-e,1,23.3,22
e00668.wav,training-e,1,41.16,40
e00669.wav,training-e,1,25.25,24
e00670.wav,training-e,-1,10.84,9
e00671.wav,training-e,1,23.48,22
e00672.wav,training-e,1,44.93,43
e00673.wav,training-e,1,8.95,7
e00674.wav,training-e,1,18.38,17
e00675.wav,training-e,1,23.13,22
e00676.wav,training-e,1,19.69,18
e00677.wav,training-e,1,9.92,8
e00678.wav,training-e,1,21.18,20
e00679.wav,training-e,1,15.59,14
e00680.wav,training-e,1,10.27,9
e00681.wav,training-e,1,19.31,18
e00682.wav,training-e,1,27.19,26
e00683.wav,training-e,1,19.75,18
e00684.wav,training-e,1,26.77,25
e00685.wav,training-e,1,34.31,33
e00686.wav,training-e,1,19.18,18
e00687.wav,training-e,1,19.72,18
e00688.wav,training-e,1,25.33,24
e00689.wav,training-e,1,8.34,7
e00690.wav,training-e,1,16.74,15
e00691.wav,training-e,1,41.26,40
e00692.wav,training-e,1,26.99,25
e00693.wav,training-e,-1,19.32,18
e00694.wav,training-e,1,22.8,21
e00695.wav,training-e,1,20.28,19
e00696.wav,training-e,1,27.77,26
e00697.wav,training-e,1,20.3,19
e00698.wav,training-e,1,10.69,9
e00699.wav,training-e,-1,14.98,13
e00700.wav,training-e,1,19.88,18
e00701.wav,training-e,1,17.81,16
e00702.wav,training-e,1,29.92,28
e00703.wav,training-e,-1,12.21,11
e00704.wav,training-e,1,13.97,12
e00705.wav,training-e,1,34.02,33
e00706.wav,training-e,1,21.95,20
e00707.wav,training-e,1,24.2,23
e00708.wav,training-e,1,26.98,25
e00709.wav,training-e,1,19.98,18
e00710.wav,training-e,1,15.56,14
e00711.wav,training-e,1,19.37,18
e00712.wav,training-e,1,20.24,19
e00713.wav,training-e,-1,23.59,22
e00714.wav,training-e,1,12.29,11
e00715.wav,training-e,1,24.61,23
e00716.wav,training-e,1,15.47,14
e00717.wav,training-e,1,19.72,18
e00718.wav,training-e,1,17.64,16
e00719.wav,training-e,1,17.08,16
e00720.wav,training-e,1,23.66,22
e00721.wav,training-e,1,16.89,15
e00722.wav,training-e,1,13.29,12
e00723.wav,training-e,1,25.44,24
e00724.wav,training-e,1,17.27,16
e00725.wav,training-e,1,29.59,28
e00726.wav,training-e,1,43.76,42
e00727.wav,training-e,1,48.8,47
e00728.wav,training-e,1,26.19,25
e00729.wav,training-e,1,20.43,19
e00730.wav,training-e,1,25.89,24
e00731.wav,training-e,-1,49.25,48
e00732.wav,training-e,1,40.1,39
e00733.wav,training-e,1,13.28,12
e00734.wav,training-e,1,27.23,26
e00735.wav,training-e,1,20.22,19
e00736.wav,training-e,1,21.6,20
e00737.wav,training-e,-1,22.71,21
e00738.wav,training-e,1,26.77,25
e00739.wav,training-e,1,17.56,16
e00740.wav,training-e,1,23.44,22
e00741.wav,training-e,1,16.26,15
e00742.wav,training-e,1,29.64,28
e00743.wav,training-e,1,19.46,18
e00744.wav,training-e,1,28.82,27
e00745.wav,training-e,1,23.87,22
e00746.wav,training-e,1,19.23,18
e00747.wav,training-e,1,17.19,16
e00748.wav,training-e,1,19.47,18
e00749.wav,training-e,1,15.15,14
e00750.wav,training-e,1,19.28,18
e00751.wav,training-e,1,19.16,18
e00752.wav,training-e,1,33.33,32
e00753.wav,training-e,1,9.65,8
e00754.wav,training-e,1,39.05,38
e00755.wav,training-e,1,37.47,36
e00756.wav,training-e,1,39.14,38
e00757.wav,training-e,1,31.93,30
e00758.wav,training-e,1,31.18,30
e00759.wav,training-e,1,19.54,18
e00760.wav,training-e,1,24.98,23
e00761.wav,training-e,1,18.97,17
e00762.wav,training-e,1,19.0,18
e00763.wav,training-e,1,25.84,24
e00764.wav,training-e,1,15.68,14
e00765.wav,training-e,1,19.41,18
e00766.wav,training-e,-1,20.34,19
e00767.wav,training-e,1,21.99,20
e00768.wav,training-e,1,17.36,16
e00769.wav,training-e,1,34.31,33
e00770.wav,training-e,1,24.93,23
e00771.wav,training-e,1,39.12,38
e00772.wav,training-e,1,20.11,19
e00773.wav,training-e,1,21.59,20
e00774.wav,training-e,1,12.31,11
e00775.wav,training-e,1,21.12,20
e00776.wav,training-e,1,8.32,7
e00777.wav,training-e,1,21.46,20
e00778.wav,training-e,1,19.76,18
e00779.wav,training-e,1,31.06,30
e00780.wav,training-e,1,18.88,17
e00781.wav,training-e,1,20.13,19
e00782.wav,training-e,1,11.24,10
e00783.wav,training-e,1,26.45,25
e00784.wav,training-e,1,34.54,33
e00785.wav,training-e,1,21.27,20
e00786.wav,training-e,1,24.67,23
e00787.wav,training-e,1,47.06,46
e00788.wav,training-e,1,9.69,8
e00789.wav,training-e,1,13.43,12
e00790.wav,training-e,1,26.12,25
e00791.wav,training-e,1,38.3,37
e00792.wav,training-e,-1,23.22,22
e00793.wav,training-e,1,24.68,23
e00794.wav,training-e,1,16.55,15
e00795.wav,training-e,1,16.41,15
e00796.wav,training-e,1,18.78,17
e00797.wav,training-e,1,23.2,22
e00798.wav,training-e,1,10.14,9
e00799.wav,training-e,1,13.47,12
e00800.wav,training-e,1,35.4,34
e00801.wav,training-e,1,15.96,14
e00802.wav,training-e,1,17.98,16
e00803.wav,training-e,1,18.42,17
e00804.wav,training-e,1,27.83,26
e00805.wav,training-e,1,30.12,29
e00806.wav,training-e,1,22.73,21
e00807.wav,training-e,1,10.58,9
e00808.wav,training-e,1,12.64,11
e00809.wav,training-e,1,17.38,16
e00810.wav,training-e,1,28.02,27
e00811.wav,training-e,-1,22.8,21
e00812.wav,training-e,-1,23.78,22
e00813.wav,training-e,1,14.15,13
e00814.wav,training-e,1,19.34,18
e00815.wav,training-e,1,22.14,21
e00816.wav,training-e,1,15.86,14
e00817.wav,training-e,1,26.24,25
e00818.wav,training-e,1,18.59,17
e00819.wav,training-e,1,9.95,8
e00820.wav,training-e,1,26.94,25
e00821.wav,training-e,1,19.84,18
e00822.wav,training-e,1,21.63,20
e00823.wav,training-e,1,13.03,12
e00824.wav,training-e,-1,20.02,19
e00825.wav,training-e,1,28.18,27
e00826.wav,training-e,1,47.51,46
e00827.wav,training-e,1,28.56,27
e00828.wav,training-e,1,56.13,55
e00829.wav,training-e,1,17.97,16
e00830.wav,training-e,1,23.14,22
e00831.wav,training-e,1,14.81,13
e00832.wav,training-e,1,21.4,20
e00833.wav,training-e,1,28.49,27
e00834.wav,training-e,1,35.45,34
e00835.wav,training-e,1,35.73,34
e00836.wav,training-e,1,21.24,20
e00837.wav,training-e,1,18.89,17
e00838.wav,training-e,1,28.24,27
e00839.wav,training-e,1,18.02,17
e00840.wav,training-e,1,19.89,18
e00841.wav,training-e,-1,21.08,20
e00842.wav,training-e,1,59.69,58
e00843.wav,training-e,1,18.84,17
e00844.wav,training-e,1,11.06,10
e00845.wav,training-e,1,47.57,46
e00846.wav,training-e,1,10.58,9
e00847.wav,training-e,-1,13.68,12
e00848.wav,training-e,1,26.73,25
e00849.wav,training-e,1,22.66,21
e00850.wav,training-e,1,23.7,22
e00851.wav,training-e,1,26.94,25
e00852.wav,training-e,1,23.7,22
e00853.wav,training-e,1,26.95,25
e00854.wav,training-e,1,10.16,9
e00855.wav,training-e,1,19.76,18
e00856.wav,training-e,1,12.46,11
e00857.wav,training-e,1,53.72,52
e00858.wav,training-e,1,9.1,8
e00859.wav,training-e,1,50.33,49
e00860.wav,training-e,1,99.2,98
e00861.wav,training-e,1,40.31,39
e00862.wav,training-e,1,23.92,22
e00863.wav,training-e,1,25.45,24
e00864.wav,training-e,1,21.05,20
e00865.wav,training-e,1,21.5,20
e00866.wav,training-e,1,21.18,20
e00867.wav,training-e,1,15.66,14
e00868.wav,training-e,1,22.45,21
e00869.wav,training-e,1,16.49,15
e00870.wav,training-e,1,16.44,15
e00871.wav,training-e,-1,12.17,11
e00872.wav,training-e,1,18.08,17
e00873.wav,training-e,1,21.93,20
e00874.wav,training-e,1,22.01,21
e00875.wav,training-e,1,25.81,24
e00876.wav,training-e,1,22.2,21
e00877.wav,training-e,1,22.69,21
e00878.wav,training-e,1,11.69,10
e00879.wav,training-e,1,12.47,11
e00880.wav,training-e,-1,16.05,15
e00881.wav,training-e,1,23.02,22
e00882.wav,training-e,1,26.51,25
e00883.wav,training-e,1,24.07,23
e00884.wav,training-e,1,27.25,26
e00885.wav,training-e,1,21.5,20
e00886.wav,training-e,1,26.34,25
e00887.wav,training-e,1,25.57,24
e00888.wav,training-e,1,17.2,16
e00889.wav,training-e,1,29.67,28
e00890.wav,training-e,1,29.83,28
e00891.wav,training-e,1,23.98,22
e00892.wav,training-e,1,12.3,11
e00893.wav,training-e,1,17.73,16
e00894.wav,training-e,1,29.27,28
e00895.wav,training-e,1,26.49,25
e00896.wav,training-e,1,35.13,34
e00897.wav,training-e,1,32.5,31
e00898.wav,training-e,1,29.0,27
e00899.wav,training-e,1,39.07,38
e00900.wav,training-e,1,9.46,8
e00901.wav,training-e,1,17.96,16
e00902.wav,training-e,1,16.26,15
e00903.wav,training-e,1,18.85,17
e00904.wav,training-e,1,16.98,15
e00905.wav,training-e,1,25.75,24
e00906.wav,training-e,1,9.49,8
e00907.wav,training-e,1,10.97,9
e00908.wav,training-e,1,12.01,11
e00909.wav,training-e,1,36.91,35
e00910.wav,training-e,1,29.0,28
e00911.wav,training-e,1,17.82,16
e00912.wav,training-e,1,21.91,20
e00913.wav,training-e,1,17.73,16
e00914.wav,training-e,1,15.81,14
e00915.wav,training-e,1,22.14,21
e00916.wav,training-e,1,18.6,17
e00917.wav,training-e,-1,9.96,8
e00918.wav,training-e,1,28.49,27
e00919.wav,training-e,1,12.67,11
e00920.wav,training-e,1,18.9,17
e00921.wav,training-e,-1,40.54,39
e00922.wav,training-e,1,9.93,8
e00923.wav,training-e,1,11.62,10
e00924.wav,training-e,-1,30.75,29
e00925.wav,training-e,-1,21.87,20
e00926.wav,training-e,1,22.71,21
e00927.wav,training-e,1,12.33,11
e00928.wav,training-e,1,9.26,8
e00929.wav,training-e,-1,10.19,9
e00930.wav,training-e,1,16.67,15
e00931.wav,training-e,1,24.34,23
e00932.wav,training-e,1,24.85,23
e00933.wav,training-e,1,16.63,15
e00934.wav,training-e,1,27.07,26
e00935.wav,training-e,-1,16.56,15
e00936.wav,training-e,-1,11.91,10
e00937.wav,training-e,1,20.61,19
e00938.wav,training-e,1,27.62,26
e00939.wav,training-e,1,22.04,21
e00940.wav,training-e,1,12.04,11
e00941.wav,training-e,1,25.59,24
e00942.wav,training-e,1,28.27,27
e00943.wav,training-e,1,20.48,19
e00944.wav,training-e,1,15.95,14
e00945.wav,training-e,1,37.2,36
e00946.wav,training-e,1,23.8,22
e00947.wav,training-e,1,8.96,7
e00948.wav,training-e,1,17.42,16
e00949.wav,training-e,1,21.28,20
e00950.wav,training-e,1,18.34,17
e00951.wav,training-e,1,24.55,23
e00952.wav,training-e,1,8.63,7
e00953.wav,training-e,1,89.27,88
e00954.wav,training-e,1,10.72,9
e00955.wav,training-e,1,20.26,19
e00956.wav,training-e,1,19.15,18
e00957.wav,training-e,1,38.1,37
e00958.wav,training-e,1,19.55,18
e00959.wav,training-e,1,9.55,8
e00960.wav,training-e,1,21.38,20
e00961.wav,training-e,1,36.1,35
e00962.wav,training-e,1,27.19,26
e00963.wav,training-e,1,27.47,26
e00964.wav,training-e,1,42.21,41
e00965.wav,training-e,1,12.68,11
e00966.wav,training-e,1,24.02,23
e00967.wav,training-e,-1,9.13,8
e00968.wav,training-e,1,17.23,16
e00969.wav,training-e,1,19.32,18
e00970.wav,training-e,1,38.74,37
e00971.wav,training-e,1,33.6,32
e00972.wav,training-e,1,22.91,21
e00973.wav,training-e,1,41.59,40
e00974.wav,training-e,1,29.32,28
e00975.wav,training-e,1,16.31,15
e00976.wav,training-e,1,19.95,18
e00977.wav,training-e,1,26.75,25
e00978.wav,training-e,1,26.45,25
e00979.wav,training-e,1,39.21,38
e00980.wav,training-e,-1,16.95,15
e00981.wav,training-e,1,37.62,36
e00982.wav,training-e,1,26.06,25
e00983.wav,training-e,1,18.25,17
e00984.wav,training-e,1,8.63,7
e00985.wav,training-e,1,16.27,15
e00986.wav,training-e,1,15.83,14
e00987.wav,training-e,1,17.44,16
e00988.wav,training-e,1,11.57,10
e00989.wav,training-e,1,15.48,14
e00990.wav,training-e,1,17.71,16
e00991.wav,training-e,1,13.41,12
e00992.wav,training-e,1,48.21,47
e00993.wav,training-e,1,19.84,18
e00994.wav,training-e,1,8.27,7
e00995.wav,training-e,1,20.44,19
e00996.wav,training-e,1,12.91,11
e00997.wav,training-e,1,26.36,25
e00998.wav,training-e,-1,21.71,20
e00999.wav,training-e,1,30.58,29
e01000.wav,training-e,1,17.77,16
e01001.wav,training-e,1,28.02,27
e01002.wav,training-e,1,19.16,18
e01003.wav,training-e,1,50.12,49
e01004.wav,training-e,1,15.11,14
e01005.wav,training-e,1,21.35,20
e01006.wav,training-e,1,20.38,19
e01007.wav,training-e,1,8.12,7
e01008.wav,training-e,1,37.23,36
e01009.wav,training-e,1,26.92,25
e01010.wav,training-e,1,93.73,92
e01011.wav,training-e,1,11.07,10
e01012.wav,training-e,1,10.61,9
e01013.wav,training-e,-1,21.55,20
e01014.wav,training-e,1,18.29,17
e01015.wav,training-e,1,41.48,40
e01016.wav,training-e,-1,22.94,21
e01017.wav,training-e,1,16.12,15
e01018.wav,training-e,1,28.01,27
e01019.wav,training-e,1,17.34,16
e01020.wav,training-e,1,21.26,20
e01021.wav,training-e,1,37.65,36
e01022.wav,training-e,1,9.63,8
e01023.wav,training-e,1,30.36,29
e01024.wav,training-e,1,24.43,23
e01025.wav,training-e,1,9.08,8
e01026.wav,training-e,1,22.02,21
e01027.wav,training-e,1,20.67,19
e01028.wav,training-e,1,19.51,18
e01029.wav,training-e,1,16.3,15
e01030.wav,training-e,1,50.23,49
e01031.wav,training-e,1,21.79,20
e01032.wav,training-e,1,16.46,15
e01033.wav,training-e,1,12.69,11
e01034.wav,training-e,1,22.65,21
e01035.wav,training-e,1,23.94,22
e01036.wav,training-e,1,46.61,45
e01037.wav,training-e,1,23.5,22
e01038.wav,training-e,1,22.15,21
e01039.wav,training-e,1,40.87,39
e01040.wav,training-e,1,21.16,20
e01041.wav,training-e,1,29.22,28
e01042.wav,training-e,1,29.86,28
e01043.wav,training-e,1,26.9,25
e01044.wav,training-e,1,12.11,11
e01045.wav,training-e,1,45.17,44
e01046.wav,training-e,1,13.66,12
e01047.wav,training-e,1,12.22,11
e01048.wav,training-e,1,28.64,27
e01049.wav,training-e,1,28.55,27
e01050.wav,training-e,1,22.82,21
e01051.wav,training-e,1,23.01,22
e01052.wav,training-e,1,25.76,24
e01053.wav,training-e,1,32.6,31
e01054.wav,training-e,1,24.91,23
e01055.wav,training-e,-1,13.75,12
e01056.wav,training-e,1,17.62,16
e01057.wav,training-e,1,14.95,13
e01058.wav,training-e,1,28.0,26
e01059.wav,training-e,1,22.25,21
e01060.wav,training-e,1,19.31,18
e01061.wav,training-e,1,32.52,31
e01062.wav,training-e,-1,8.85,7
e01063.wav,training-e,1,24.63,23
e01064.wav,training-e,1,36.8,35
e01065.wav,training-e,1,37.62,36
e01066.wav,training-e,1,19.82,18
e01067.wav,training-e,1,21.98,20
e01068.wav,training-e,1,11.77,10
e01069.wav,training-e,1,11.06,10
e01070.wav,training-e,1,26.08,25
e01071.wav,training-e,1,21.68,20
e01072.wav,training-e,1,27.36,26
e01073.wav,training-e,1,15.66,14
e01074.wav,training-e,1,15.27,14
e01075.wav,training-e,1,9.23,8
e01076.wav,training-e,1,45.13,44
e01077.wav,training-e,1,46.0,45
e01078.wav,training-e,1,36.55,35
e01079.wav,training-e,1,19.46,18
e01080.wav,training-e,1,19.9,18
e01081.wav,training-e,1,18.8,17
e01082.wav,training-e,1,26.1,25
e01083.wav,training-e,1,38.24,37
e01084.wav,training-e,-1,12.98,11
e01085.wav,training-e,1,23.96,22
e01086.wav,training-e,1,23.62,22
e01087.wav,training-e,1,20.66,19
e01088.wav,training-e,1,10.47,9
e01089.wav,training-e,1,20.5,19
e01090.wav,training-e,1,50.22,49
e01091.wav,training-e,1,20.65,19
e01092.wav,training-e,1,25.96,24
e01093.wav,training-e,1,24.17,23
e01094.wav,training-e,1,29.62,28
e01095.wav,training-e,1,27.84,26
e01096.wav,training-e,1,15.11,14
e01097.wav,training-e,-1,20.6,19
e01098.wav,training-e,1,11.67,10
e01099.wav,training-e,1,22.85,21
e01100.wav,training-e,1,17.21,16
e01101.wav,training-e,1,21.16,20
e01102.wav,training-e,1,18.36,17
e01103.wav,training-e,1,14.97,13
e01104.wav,training-e,1,15.59,14
e01105.wav,training-e,-1,17.79,16
e01106.wav,training-e,1,40.78,39
e01107.wav,training-e,1,15.02,14
e01108.wav,training-e,1,18.77,17
e01109.wav,training-e,1,31.81,30
e01110.wav,training-e,1,18.24,17
e01111.wav,training-e,1,30.62,29
e01112.wav,training-e,1,26.07,25
e01113.wav,training-e,1,18.85,17
e01114.wav,training-e,1,19.68,18
e01115.wav,training-e,-1,16.7,15
e01116.wav,training-e,1,17.85,16
e01117.wav,training-e,1,51.07,50
e01118.wav,training-e,1,18.39,17
e01119.wav,training-e,1,13.79,12
e01120.wav,training-e,1,18.66,17
e01121.wav,training-e,1,38.88,37
e01122.wav,training-e,1,11.33,10
e01123.wav,training-e,1,13.13,12
e01124.wav,training-e,1,19.88,18
e01125.wav,training-e,1,11.71,10
e01126.wav,training-e,1,22.07,21
e01127.wav,training-e,1,14.53,13
e01128.wav,training-e,1,28.18,27
e01129.wav,training-e,1,20.52,19
e01130.wav,training-e,1,22.08,21
e01131.wav,training-e,1,16.22,15
e01132.wav,training-e,1,19.94,18
e01133.wav,training-e,1,19.81,18
e01134.wav,training-e,1,10.47,9
e01135.wav,training-e,1,24.97,23
e01136.wav,training-e,1,15.56,14
e01137.wav,training-e,1,10.64,9
e01138.wav,training-e,1,25.23,24
e01139.wav,training-e,1,37.39,36
e01140.wav,training-e,1,30.66,29
e01141.wav,training-e,1,17.61,16
e01142.wav,training-e,1,10.38,9
e01143.wav,training-e,1,25.3,24
e01144.wav,training-e,1,14.06,13
e01145.wav,training-e,1,22.61,21
e01146.wav,training-e,1,12.59,11
e01147.wav,training-e,1,14.07,13
e01148.wav,training-e,1,29.38,28
e01149.wav,training-e,1,28.11,27
e01150.wav,training-e,1,19.9,18
e01151.wav,training-e,1,18.65,17
e01152.wav,training-e,1,32.72,31
e01153.wav,training-e,1,30.16,29
e01154.wav,training-e,1,25.93,24
e01155.wav,training-e,1,27.41,26
e01156.wav,training-e,1,18.66,17
e01157.wav,training-e,1,22.49,21
e01158.wav,training-e,1,26.05,25
e01159.wav,training-e,1,20.74,19
e01160.wav,training-e,-1,23.17,22
e01161.wav,training-e,1,17.14,16
e01162.wav,training-e,1,33.13,32
e01163.wav,training-e,1,64.92,63
e01164.wav,training-e,1,24.47,23
e01165.wav,training-e,1,18.31,17
e01166.wav,training-e,1,27.79,26
e01167.wav,training-e,1,11.68,10
e01168.wav,training-e,1,16.58,15
e01169.wav,training-e,1,18.8,17
e01170.wav,training-e,1,25.74,24
e01171.wav,training-e,1,17.16,16
e01172.wav,training-e,1,25.46,24
e01173.wav,training-e,1,33.71,32
e01174.wav,training-e,1,18.1,17
e01175.wav,training-e,1,9.78,8
e01176.wav,training-e,1,21.89,20
e01177.wav,training-e,1,26.24,25
e01178.wav,training-e,1,16.45,15
e01179.wav,training-e,1,21.08,20
e01180.wav,training-e,1,28.06,27
e01181.wav,training-e,1,65.73,64
e01182.wav,training-e,1,32.98,31
e01183.wav,training-e,1,21.72,20
e01184.wav,training-e,1,8.91,7
e01185.wav,training-e,1,44.91,43
e01186.wav,training-e,1,22.52,21
e01187.wav,training-e,1,20.65,19
e01188.wav,training-e,1,13.67,12
e01189.wav,training-e,1,12.84,11
e01190.wav,training-e,1,16.06,15
e01191.wav,training-e,1,12.23,11
e01192.wav,training-e,1,30.23,29
e01193.wav,training-e,1,21.11,20
